Time,/fdm/jsbsim/velocities/u-fps,/fdm/jsbsim/velocities/v-fps,/fdm/jsbsim/velocities/w-fps,/fdm/jsbsim/velocities/p-rad_sec,/fdm/jsbsim/velocities/q-rad_sec,/fdm/jsbsim/velocities/r-rad_sec,/fdm/jsbsim/velocities/p-aero-rad_sec,/fdm/jsbsim/velocities/q-aero-rad_sec,/fdm/jsbsim/velocities/r-aero-rad_sec,/fdm/jsbsim/velocities/phidot-rad_sec,/fdm/jsbsim/velocities/thetadot-rad_sec,/fdm/jsbsim/velocities/psidot-rad_sec,/fdm/jsbsim/velocities/u-aero-fps,/fdm/jsbsim/velocities/v-aero-fps,/fdm/jsbsim/velocities/w-aero-fps,/fdm/jsbsim/velocities/vc-fps,/fdm/jsbsim/velocities/vt-fps,/fdm/jsbsim/velocities/mach,/fdm/jsbsim/velocities/p-deg_sec,/fdm/jsbsim/velocities/q-deg_sec,/fdm/jsbsim/velocities/r-deg_sec,/fdm/jsbsim/velocities/vt-kts,/fdm/jsbsim/velocities/vtrue-kts,/fdm/jsbsim/velocities/vtrue-fps,/fdm/jsbsim/velocities/vg-kts,/fdm/jsbsim/velocities/vg-fps
0.499998,84.3278720515664304,-0.641848496534620949,3.06282446248379614,-0.191797947213298126,0.000894555679120391436,0.000818900391160205798,-0.191797947213298126,0.000894555679120391436,0.000818900391160205798,-0.191783825994181228,0.000963254949597479294,0.000736998659832016167,84.3278720515667288,-0.641848496534620283,3.06282446248378903,83.7721483280676864,84.3859162889513357,0.0757019035144424618,-10.9892127961867967,0.0512542644940768635,0.0469195358349287078,49.9974551774398464,49.9966621202144523,84.3848662931191598,49.9896629195584836,84.3727405258837564
0.5499978,84.3249482132991943,-0.808950448703320557,3.05720631671265863,-0.187098048884106333,0.00126150259758923706,0.000962474138974210558,-0.187098048884106333,0.00126150259758923706,0.000962474138974210558,-0.187082004575904876,0.00134941203327955633,0.000834919071637807062,84.3249482132994927,-0.80895044870331978,3.05720631671265197,83.7693354659258631,84.3842272137811733,0.0757003687376453932,-10.7199284601949536,0.0722787740393988631,0.0551457055598816581,49.9964832924917459,49.9956613830738021,84.3831772389657999,49.9885961633312377,84.3708845891099628
0.5999976,84.3212536611127348,-0.989111633548152014,3.05145790694243857,-0.182485822820026344,0.00171036395167640707,0.000887144679854235275,-0.182485822820026344,0.00171036395167640707,0.000887144679854235275,-0.182472326556648134,0.00179533062586607374,0.000699528857975362673,84.3212536611130332,-0.989111633548151237,3.05145790694243191,83.7657575892339423,84.3822466882888165,0.0756985723667045335,-10.4556673749293871,0.0979966349848181012,0.0508296455179540196,49.9953385404527424,49.994487968501609,84.3811967381167136,49.987331960436002,84.3686953133773585
0.6499974,84.3167207336912838,-1.18093025821099218,3.04577481069932787,-0.177960848706094493,0.00223528244049133124,0.000585091649314989186,-0.177960848706094493,0.00223528244049133124,0.000585091649314989186,-0.177954595757149642,0.00228799045760434,0.000322426103392707271,84.3167207336915823,-1.18093025821099129,3.04577481069932121,83.7613476200043863,84.3799782872429063,0.0756965175785611899,-10.1964054581168266,0.128072248712971987,0.033523281833897127,49.9940227607789467,49.9931439944638214,84.3789283652959909,49.9858708796388811,84.3661742339951957
0.6999972,84.3112933058362159,-1.38299575940895103,3.04031857196866184,-0.173523143824691334,0.00282870915681469968,5.02511925441441525e-05,-0.173523143824691334,0.00282870915681469968,5.02511925441441525e-05,-0.173529046719046703,0.0028129517443089792,-0.000302420244941177009,84.3112933058365144,-1.38299575940895014,3.04031857196865518,83.7560499426141405,84.3774282210141422,0.0756942099140383295,-9.94214369996472946,0.162073094704131393,0.00287918122249573123,49.9925393833819598,49.9916331404584469,84.3763783307971806,49.9842154232757352,84.3633260802777443
0.749997,84.3049282758452989,-1.59389596446479942,3.03521926744371484,-0.169172757819456343,0.00348219307716455618,-0.000721720103947924617,-0.169172757819456343,0.00348219307716455618,-0.000721720103947924617,-0.169195945370245127,0.00335523131382969159,-0.00117877437548651693,84.3049282758455973,-1.59389596446479853,3.03521926744370818,83.7498218791111952,84.3746051365129119,0.0756916570997629157,-9.69288494484409391,0.199514964984550375,-0.0413515155756573188,49.9908932950692986,49.9899605295755833,84.3735552814229663,49.9823698046839198,84.3601583951956115
0.7999968,84.2975965983771971,-1.81222405865694025,3.03058600152035496,-0.164909714212342712,0.00418683564704790991,-0.00173349578729271024,-0.164909714212342712,0.00418683564704790991,-0.00173349578729271024,-0.164955533275848193,0.00389983118724574092,-0.00230824965667032192,84.2975965983774955,-1.81222405865693914,3.03058600152034829,83.7426347140758196,84.371520075284721,0.0756888690108460938,-9.44863054046354733,0.239888009942579056,-0.0993219915261541325,49.9890908006652239,49.9881327036701464,84.3704702585815198,49.980339706318162,84.356681222937226
0.8499966,84.2892853170132241,-2.03658520039636226,3.02648119273115412,-0.160734003988467711,0.00493373717967902133,-0.00298613708325803744,-0.160734003988467711,0.00493373717967902133,-0.00298613708325803744,-0.160808021057847028,0.0044322454116413855,-0.00369045476543193888,84.2892853170135226,-2.03658520039636093,3.02648119273114746,83.7344757122169057,84.3681864623232229,0.0756858576612066958,-9.20937997030836542,0.282682315090972525,-0.171093050386057127,49.9871396198507298,49.9861576167337844,84.3671366870994603,49.9781325326967973,84.352907524567911
0.8999964,84.2799976542759879,-2.26560285923501414,3.02294030397616353,-0.156645569153136988,0.00571455270501287048,-0.00447915279784771685,-0.156645569153136988,0.00571455270501287048,-0.00447915279784771685,-0.156753569369219053,0.00493906191193880465,-0.0053231808048896951,84.2799976542762863,-2.26560285923501281,3.02294030397615687,83.7253482062348695,84.3646201259864341,0.0756826372217717785,-8.97512991152735395,0.327419748870269645,-0.256636548812714471,49.9850488905217176,49.9840446466947412,84.3635703951378559,49.9757572443725664,84.3488528500331398
0.9499962,84.2697532857317242,-2.49792497651034484,3.01997859725035056,-0.152644300490804907,0.00652163848375952263,-0.00621056239081289266,-0.152644300490804907,0.00652163848375952263,-0.00621056239081289266,-0.152792280528708219,0.00540814679483446036,-0.00720254816437713129,84.2697532857320226,-2.49792497651034351,3.01997859725034434,83.7152718685871946,84.3608393672933232,0.0756792240827973833,-8.74587410653074926,0.373662357283380708,-0.355839010209727136,49.9828292087784902,49.9818046364744291,84.359789683487918,49.9732243205044639,84.3445353149441246
0.999996,84.2585883607905259,-2.73222984842739081,3.01759573280945403,-0.148730037029620649,0.0073481402889791006,-0.00817696293093809687,-0.148730037029620649,0.0073481402889791006,-0.00817696293093809687,-0.148924189611293445,0.00582876069194319512,-0.00932315035283040432,84.2585883607908244,-2.73222984842738947,3.01759573280944782,83.7042827317572744,84.3568650229754695,0.0756756369104982229,-8.52160333231096168,0.421017422058342694,-0.468505460982221511,49.9804926674381207,49.979449931344142,84.3558153886219628,49.9705457689320554,84.3399756178206417
1.0499958,84.2465552154890815,-2.96723169738664083,3.01577983536317618,-0.144902567205066696,0.0081880152143663891,-0.0103735998502986326,-0.144902567205066696,0.0081880152143663891,-0.0103735998502986326,-0.145149255506352826,0.00619160005274799023,-0.0116781895390344562,84.24655521548938,-2.96723169738663906,3.01577983536316996,83.6924329029582879,84.3527205111836338,0.0756718966880837174,-8.30230546711414874,0.469138710170974305,-0.594363484457143598,49.9780528851570125,49.9769944060050477,84.3516709283993862,49.9677351340726261,84.3351970517751255
1.0999956,84.2337213106346212,-3.20168593967196546,3.01452486098470729,-0.141161628364299324,0.0090360330259928439,-0.012794441012520176,-0.141161628364299324,0.0090360330259928439,-0.012794441012520176,-0.141467349321700159,0.00648880981742045761,-0.0142596082038334293,84.2337213106349196,-3.20168593967196369,3.01452486098470107,83.6797895095603366,84.3484318694277704,0.0756680267497300829,-8.0879654620410264,0.517726551293987258,-0.733067464681892322,49.9755250275696667,49.9744534870667536,84.3473823400061491,49.9648073815776357,84.3302252346319108
1.1499954,84.2201692048940487,-3.43439409255166694,3.01381142406296476,-0.137506920096871377,0.00988740515777442042,-0.0154322551922320729,-0.137506920096871377,0.00988740515777442042,-0.0154322551922320729,-0.137878254637404218,0.00671362276659534171,-0.0170581487788389122,84.2201692048943471,-3.43439409255166472,3.01381142406295899,83.6664346731831472,84.3440277849226305,0.0756640528076478192,-7.87856610484100184,0.566506580803303406,-0.884203082965731468,49.9729258322272187,49.9718441710264116,84.3429783103000972,49.9617790140746436,84.3250885417352407
1.1999952,84.2059955355034759,-3.66420814633825653,3.01360597137836805,-0.133938105296373677,0.0107381160114725666,-0.0182786946878922864,-0.133938105296373677,0.0107381160114725666,-0.0182786946878922864,-0.134381658252377911,0.00686068249349170052,-0.0200635388183964605,84.2059955355037744,-3.66420814633825387,3.01360597137836228,83.6524644964492836,84.3395395198224946,0.0756600028851602546,-7.67408808073975646,0.615248721869693704,-1.04729205124595048,49.9702735693692759,49.9691849799719847,84.3384901010465171,49.9586682178045578,84.3198180818882719
1.249995,84.1913093273168727,-3.89003460684780755,3.01387373627109412,-0.130454812183314534,0.011584828425927984,-0.0213243784741905217,-0.130454812183314534,0.011584828425927984,-0.0213243784741905217,-0.13097714117986517,0.00692594090707935629,-0.023264598365348832,84.1913093273171711,-3.89003460684780489,3.01387373627108879,83.6379873833978849,84.3350008619710678,0.0756559072724815734,-7.47451008834169706,0.663761769244887723,-1.22179687636957746,49.9675880108015846,49.9664959324027009,84.3339514996686148,49.9554946417447425,84.3144474249498757
1.2999948,84.1762305340480452,-4.11083814351451515,3.01457990526431985,-0.127056641942690174,0.0124247791995519465,-0.024558978001697207,-0.127056641942690174,0.0124247791995519465,-0.024558978001697207,-0.127664176290797737,0.00690654074887296545,-0.0266493401703260489,84.1762305340483437,-4.1108381435145116,3.01457990526431452,83.6231225906964397,84.3304480550687572,0.075651798463994363,-7.27980927723050719,0.711887403141325259,-1.40712577605110489,49.9648903913306128,49.9637985018550026,84.3293987494159012,49.9522793590512464,84.3090125305869833
1.3499946,84.1608884364614909,-4.32564480837786292,3.01569041677354477,-0.12374317433487983,0.0132556875439419561,-0.027971304953101666,-0.12374317433487983,0.0132556875439419561,-0.027971304953101666,-0.12444212542127174,0.00680070619673220356,-0.0302050671392884752,84.1608884364617893,-4.32564480837785936,3.01569041677353988,83.6079986368392696,84.3259197051098539,0.0756477110742231618,-7.08996156944974754,0.759494944010751127,-1.60263770693451857,49.9622033554863378,49.9611155614685742,84.3248704558022837,49.9490448123441482,84.3035516525374078
1.3999944,84.1454198170356449,-4.53354482387067748,3.01717582014234154,-0.120513971551802199,0.0140756981751847948,-0.0315494004277001999,-0.120513971551802199,0.0140756981751847948,-0.0315494004277001999,-0.121310236632747703,0.00660766319349602362,-0.0339184724253130399,84.1454198170359433,-4.53354482387067304,3.01717582014233665,83.5927514892735672,84.321456669017067,0.0756436817378432352,-6.90494188044434587,0.806478091916091322,-1.80764747448801621,49.959550892566341,49.9584713180050457,84.3204074752421064,49.9458147253090843,84.2981051473584415
1.4499942,84.1299669580411944,-4.73369497721805743,3.01901877243147965,-0.117368581961726753,0.0148831626021643064,-0.0352806247298211861,-0.117368581961726753,0.0148831626021643064,-0.0352806247298211861,-0.118267642436742731,0.00632739870807037807,-0.0377756978187799783,84.1299669580414928,-4.73369497721805299,3.01901877243147521,83.5775225765901553,84.3171019594885394,0.0756397490241039194,-6.72472433362248267,0.852742395274671106,-2.02143087750176953,49.9569582782653256,49.9558912554720322,84.3160528198982604,49.9426138829499493,84.2927151980775022
1.499994,84.1146768434668672,-4.92532049667819827,3.02118585448261001,-0.114306550853188069,0.0156766049873252912,-0.0391517497591087199,-0.114306550853188069,0.0156766049873252912,-0.0391517497591087199,-0.115313367622669666,0.00596059697858735554,-0.0417624282914040648,84.1146768434671657,-4.92532049667819294,3.02118585448260557,83.5624579958846994,84.3129005932261606,0.0756359533006544515,-6.54928287593652581,0.898203294824087783,-2.24323000166119657,49.9544519943234988,49.9534020452021323,84.3118515059126139,49.9394684339645991,84.287426287447218
1.5499938,84.0996987818000861,-5.10771647970613074,3.02364336881161222,-0.111327412017485874,0.0164549051657677872,-0.0431490494933716648,-0.111327412017485874,0.0164549051657677872,-0.0431490494933716648,-0.112446321691020576,0.00550878401425678246,-0.0458640342069649085,84.0996987818003845,-5.10771647970612452,3.02364336881160822,83.5477061509264445,84.3088994237759977,0.0756323365836234496,-6.37859079559581499,0.942796609843789546,-2.47225840383228501,49.9520596251258979,49.9510314468145751,84.3078503862481199,49.9364056246870049,84.2822846834659174
1.5999936,84.0851825922159009,-5.28024895294736751,3.02635910704312039,-0.108430689890262416,0.0172172064914638129,-0.0472583893887523754,-0.108430689890262416,0.0172172064914638129,-0.0472583893887523754,-0.109665302817846436,0.00497420156929090709,-0.0500656484509855101,84.0851825922161993,-5.2802489529473613,3.02635910704311639,83.5334159506700331,84.3051469959943915,0.0756289424069783861,-6.21262084477000975,0.986473258132276043,-2.70770623431390112,49.9498097719705854,49.9488082219901415,84.3040980051571864,49.9334536645003837,84.2773382541172396
1.6499934,84.07127691804763,-5.44235552992676475,3.02930226535368519,-0.105615899074248995,0.0179628660840418751,-0.0514653148961700529,-0.105615899074248995,0.0179628660840418751,-0.0514653148961700529,-0.106969001602585864,0.00435972080136844652,-0.0543522484935211533,84.0712769180479285,-5.44235552992675764,3.02930226535368163,83.5197351342428647,84.3016933908216402,0.0756258156831789291,-6.05134521224447575,1.02919640535785883,-2.94874530845636729,49.947731961897901,49.9467620425029324,84.3006444429568802,49.9306416331463581,84.2726363095368498
1.6999932,84.0581276333743403,-5.59354567638326294,3.03244327917234813,-0.102882541871696806,0.0186914149184597179,-0.0557551385750644571,-0.102882541871696806,0.0186914149184597179,-0.0557551385750644571,-0.104356004987183018,0.00366876423694339864,-0.0587087364172069609,84.0581276333746388,-5.59354567638325495,3.03244327917234502,83.5068086882421312,84.2985900635585068,0.0756230025580275494,-5.89473538203898695,1.070939178365371,-3.19453409791126841,49.9458565524097295,49.9449233944032756,84.2975411543077939,49.9279993837243765,84.2682294373111773
1.749993,84.0458763659291748,-5.73340059860011131,3.03575362330435183,-0.100230104460010766,0.0194025264262863428,-0.0601130253909849185,-0.100230104460010766,0.0194025264262863428,-0.0601130253909849185,-0.10182480083331201,0.00290523509902443702,-0.0631200167848706556,84.0458763659294732,-5.73340059860010243,3.03575362330434917,83.4947773797804871,84.2958896779821316,0.075620550261765021,-5.74276191428769156,1.11168286616216205,-3.44422261782326089,49.9442146335124022,49.9433234797351133,84.2948408023317342,49.9255574427210149,84.2641693331054142
1.7999928,84.0346591558893294,-5.8615727719581141,3.03920561024619929,-0.0976580518825032884,0.0200959921540214276,-0.0645240757965916817,-0.0976580518825032884,0.0200959921540214276,-0.0645240757965916817,-0.0993737831405201999,0.00207345292276520793,-0.0675710721003123654,84.0346591558896279,-5.86157277195810433,3.03920561024619662,83.4837764243295055,84.2936459381658096,0.0756185069581316871,-5.59539415823044273,1.15141552524254576,-3.69695718702076626,49.9428379282335797,49.941994116893369,84.2925970904338016,49.9233469081958035,84.2605086284622757
1.8499926,84.0246051180086795,-5.97778513372402109,3.04277637345757768,-0.0951658210429162793,0.0207717196006039773,-0.0689734061218548328,-0.0951658210429162793,0.0207717196006039773,-0.0689734061218548328,-0.0970012570022844717,0.00117811034795242339,-0.0720470399696297448,84.0246051180089779,-5.97778513372401044,3.04277637345757546,83.4739341569546696,84.2919134223513993,0.0756169215952496587,-5.45259985082848075,1.19013185568617375,-3.95188503403504177,49.941758693292968,49.9409676421971085,84.2908645961767036,49.9213993042915689,84.2573006058804594
1.8999924,84.0158355261349783,-6.08182996814431043,3.0464451308194711,-0.0927528167284681349,0.0214295832294916014,-0.0734462261255556664,-0.0927528167284681349,0.0214295832294916014,-0.0734462261255556664,-0.0947054467845870745,0.000224088805293200938,-0.0765332458335550025,84.0158355261352767,-6.08182996814429888,3.04644513081946933,83.4653711235073672,84.2907474332214406,0.0756158437711618447,-5.31434488890181367,1.22782466477905716,-4.20815874047386362,49.9410096300957207,49.9402768211794381,84.2896986215548765,49.9197464523749943,84.2545991024899763
1.9499922,84.0084633322595096,-6.17356744404639279,3.05018234949661604,-0.090418404268790567,0.0220695434758994939,-0.0779279143802194957,-0.090418404268790567,0.0220695434758994939,-0.0779279143802194957,-0.0924845035132371707,-0.000783467520130406991,-0.0810153043172599646,84.008463332259808,-6.17356744404637947,3.05018234949661471,83.4581996026112307,84.2902038127741804,0.0756153235677771013,-5.18059290851728083,1.26449168562602932,-4.46494056025997832,49.940623778321914,49.939954738905314,84.2891550078717842,49.9184205977291455,84.2524586108181666
1.999992,84.0025921424170718,-6.25292388561548229,3.05395922933001174,-0.0881618971000253521,0.022691691953169519,-0.0824040887047487736,-0.0881618971000253521,0.022691691953169519,-0.0824040887047487736,-0.0903365080157773476,-0.00183914842050876895,-0.0854791973797127541,84.0025921424173703,-6.25292388561546808,3.05395922933001085,83.4525225883716502,84.2903387746130193,0.0756154114003959044,-5.05130457246379372,1.30013816728487908,-4.72140645512368184,49.9406344134533455,49.9400347006068941,84.2892899680313263,49.917454148986721,84.2509338585551291
2.0499918,83.998315717043738,-6.31988979934705952,3.05774774860862664,-0.0859825501503473227,0.0232962158449267556,-0.0868606729598291605,-0.0859825501503473227,0.0232962158449267556,-0.0868606729598291605,-0.0882594798190989294,-0.00293735126545270273,-0.0899113260717891855,83.9983157170440364,-6.31988979934704442,3.05774774860862619,83.4484332942028573,84.2912087448638943,0.0756161578749356966,-4.92643719127071744,1.33477483458722168,-4.97674992169764785,49.9410749526473623,49.9405501374309466,84.2901599274573385,49.9168795744274902,84.2500796469256414
2.0999916,83.995717644428737,-6.37451766485528104,3.06152069627581369,-0.083879551800831828,0.0238833782727749695,-0.0912839600000114604,-0.083879551800831828,0.0238833782727749695,-0.0912839600000114604,-0.0862513848837082875,-0.00407233802371793907,-0.094298561845861481,83.9957176444290354,-6.37451766485526417,3.06152069627581369,83.4460148286504335,84.2928702028583388,0.0756176136449439457,-4.80594426259951302,1.36841676329031636,-5.23018559840549724,49.9419788602790007,49.9415345120473404,84.2918213647786274,49.9167293058236652,84.2499506886533993
2.1499914,83.9948711833449266,-6.41691950938688649,3.06525168081982713,-0.0818520158042595342,0.024453502378427916,-0.0956606706103968751,-0.0818520158042595342,0.024453502378427916,-0.0956606706103968751,-0.0843101431898811426,-0.00523828735680850061,-0.0986282941960068271,83.9948711833452251,-6.41691950938686784,3.06525168081982757,83.4453400392583831,84.2953795232186849,0.0756198292698811309,-4.68977500822536175,1.40108246805038039,-5.48095264228509471,49.9433795541908907,49.9430212250881453,84.2943306539160346,49.9170356434810429,84.2506014481346028
2.1999912,83.9958392668137321,-6.44726428642083249,3.06891512977487224,-0.0798989735949820479,0.025006958782675285,-0.0999780082774413131,-0.0798989735949820479,0.025006958782675285,-0.0999780082774413131,-0.0824336363269094485,-0.00642934196883427483,-0.102888474591155993,83.9958392668140306,-6.44726428642081295,3.06891512977487313,83.4464715163803277,84.2987928204738637,0.0756228550756778556,-4.57787393342492699,1.43279318387427224,-5.72831786712444835,49.9453103133394691,49.945043523086305,84.2977439087002978,49.9178306631215065,84.2520859848863068
2.249991,83.9986746565208477,-6.4657750785895427,3.07248628978278049,-0.0780193672186761389,0.0255441560003226396,-0.104223709664792677,-0.0780193672186761389,0.0255441560003226396,-0.104223709664792677,-0.0806197150501647836,-0.00763965149442709032,-0.107067656628639457,83.9986746565211462,-6.46577507858952139,3.07248628978278182,83.4494617468631361,84.3031657971389592,0.0756267410184015137,-4.4701804218811132,1.46357231693600998,-5.97157863551412582,49.9478041874082095,49.9476344084662287,84.3021168309533948,49.9191461251611344,84.2544578011811467
2.2999908,84.0034202353299406,-6.47272614489896014,3.07594123373018391,-0.0762120430725626435,0.0260655333615042867,-0.108386090692224851,-0.0762120430725626435,0.0260655333615042867,-0.108386090692224851,-0.0788662067545751327,-0.00886341125121397483,-0.111155032323353012,84.0034202353302391,-6.47272614489893705,3.07594123373018569,83.4543534046180753,84.3085535960243533,0.0756315365517184202,-4.36662837702403017,1.49344503899787684,-6.2100654989756725,49.9508939088583901,49.9508265520405388,84.3075045627995507,49.9210133868629669,84.2577696946553516
2.3499906,84.0101094236314623,-6.46843983186808913,3.07925687863591691,-0.0744757466242094851,0.0265715559990008544,-0.112454088143208897,-0.0744757466242094851,0.0265715559990008544,-0.112454088143208897,-0.0771709228162402866,-0.0100948971905964746,-0.115140464449931812,84.0101094236317607,-6.46843983186806515,3.07925687863591913,83.4611797644886337,84.3150106573776412,0.0756372904987022698,-4.26714591944070332,1.52243800020487718,-6.44314458189981742,49.954611807789135,49.9546522083700282,84.3139615438090289,49.9234633177605573,84.2620736165369806
2.3999904,84.0187667039476764,-6.4532833678194983,3.08241101573576515,-0.0728091182541930337,0.0270627114942698817,-0.116417296753510105,-0.0728091182541930337,0.0270627114942698817,-0.116417296753510105,-0.075531665759374339,-0.0113284973640786109,-0.119014514867754495,84.0187667039479749,-6.45328336781947254,3.08241101573576781,83.4699652233955049,84.3225905813367405,0.0756440509284103529,-4.17165514867711007,1.550579136916447,-6.67021970656653274,49.9589897299020933,49.9591431342702919,84.3215413734527459,49.926526218685062,84.2674205360396513
2.4499902,84.029408237267802,-6.42766555910783666,3.0853823525502122,-0.0712106903430903271,0.0275395078207526338,-0.120266001759076757,-0.0712106903430903271,0.0275395078207526338,-0.120266001759076757,-0.0739462362112960903,-0.0125587401928465951,-0.122768468777977285,84.0294082372681004,-6.42766555910780912,3.08538235255021531,83.4807259127439494,84.3313459960567116,0.0756518650375556517,-4.08007197633513741,1.57789755386661468,-6.8907342580016735,49.9640589577958565,49.9643305106800995,84.3302966792309832,49.9302317446651784,84.2738603113594706
